"","college","Region","lon","lat","year","fulltime","parttime","international","SOC","female","retention","graduation","tuition","rank","endowment","state"
"445","U of South, Sewanee ",NA,NA,NA,"2018",NA,NA,NA,NA,NA,89,82,NA,41,NA,"TN"
"446","Union ",NA,NA,NA,"2018",NA,NA,NA,NA,NA,92,87,NA,36,NA,"NY"
"447","Vassar ",NA,NA,NA,"2018",NA,NA,NA,NA,NA,95,91,NA,12,NA,"NY"
"448","Washington & Lee ",NA,NA,NA,"2018",NA,NA,NA,NA,NA,96,92,NA,10,NA,"VA"
"449","Wellesley ",NA,NA,NA,"2018",NA,NA,NA,NA,NA,95,91,NA,3,NA,"MA"
"450","Wesleyan U ",NA,NA,NA,"2018",NA,NA,NA,NA,NA,95,91,NA,21,NA,"CT"
"451","Williams ",NA,NA,NA,"2018",NA,NA,NA,NA,NA,98,94,NA,1,NA,"MA"
"452","Sewanee ",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,42120,NA,NA,"TN"
"453","Sewanee ",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,43932,NA,NA,"TN"
"454","Sewanee ",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,46112,NA,NA,"TN"
"455","Sewanee ",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,41518,NA,NA,"TN"
"456","Sewanee ",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,44155,NA,NA,"TN"
"457","Sewanee ",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,45669,NA,NA,"TN"
"458","Sewanee ",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,47700,NA,NA,"TN"
"459","Sewanee ",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,49750,NA,NA,"TN"
"460","Sewanee ",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,54500,NA,NA,"TN"
"461","Sewanee ",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,58000,NA,NA,"TN"
"462","Amherst ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"MA"
"463","Barnard ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"NY"
"464","Bates ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,"ME"
"465","Beloit ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,68,NA,"WI"
"466","Bowdoin ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"ME"
"467","Bryn Mawr ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,"PA"
"468","Bucknell ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,36,NA,"PA"
"469","Carleton ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"MN"
"470","Claremont/Mc ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"CA"
"471","Colby ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"ME"
"472","Colgate ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"NY"
"473","Coll Holy Cross ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,35,NA,"MA"
"474","Colorado ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,"CO"
"475","Connecticut ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,46,NA,"CT"
"476","Davidson ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"NC"
"477","Franklin & Marshall ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,36,NA,"PA"
"478","Grinnell ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"IA"
"479","Hamilton ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"NY"
"480","Haverford ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"PA"
"481","Kenyon ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"OH"
"482","Lafayette ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,36,NA,"PA"
"483","Lawrence ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,56,NA,"WI"
"484","Macalester ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,"MN"
"485","Middlebury ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"VT"
"486","Mt Holyoke ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"MA"
"487","Oberlin ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"OH"
"488","Occidental ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,39,NA,"CA"
"489","Pomona ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"CA"
"490","Reed ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,90,NA,"OR"
"491","Sarah Lawrence ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,65,NA,"NY"
"492","Scripps ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"CA"
"493","Smith ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"MA"
"494","Swarthmore ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"PA"
"495","Trinity ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,46,NA,"CT"
"496","U of South, Sewanee ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,49,NA,"TN"
"497","Union ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,39,NA,"NY"
"498","Vassar ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"NY"
"499","Washington & Lee ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"VA"
"500","Wellesley ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"MA"
"501","Wesleyan U ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"CT"
"502","Williams ",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"MA"
"503","Washington & Lee ",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,719,"VA *"
"504","Washington & Lee ",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,897,"VA *"
"505","Washington & Lee ",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,"VA *"
"506","Washington & Lee ",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,1218,"VA *"
"507","Washington & Lee ",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,1262,"VA *"
"508","Washington & Lee ",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,1345,"VA *"
"509","Washington & Lee ",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,1478,"VA *"
"510","Washington & Lee ",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,1471,"VA *"
"511","Washington & Lee ",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,1472,"VA *"
"512","Washington & Lee ",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,1547,"VA *"
